Reading_ID,Meter_ID,TS,Pressure,Flow,Energy,Unit,Customer_ID,"Latitude,Longitude",Leak_Flag,Maintenance_Flag,Notes_Comments,Base_Temp_C,Base_Pressure_kPa,Cal_Coefficient,Cal_Version
R13535,Met-131,2025-03-22 13:00,3.04,987,3.48,scm/h,C807," 13.093 , 80.0978 ",N,,Odorant alarm triggered. Cleared.,17.2,101.325,1.01,v1.1
R13536,met-107,2024-03-05T13:00:00Z,3.06,836,,S m^3/h,C757,"12.8732,80.1064",NO,,"Leak near coords 13.185,80.3505. Reported.",25.9,101.325,1.0,v1.1
R13537,MET124,2025/07/01 04:00,5.21,219,0.76,S m^3/h,C706,"12.9965,80.0754",no,,"Leak near coords 13.2095,80.2678. Reported.",14.1,101.325,1.0,v1.2
R13538,MET-120,2024-06-26 02:00,3.15,1825,6.71,scm/h,C755,"12.9665,80.0963",No,,Customer C803 complained about billing.,14.4,103.0,0.995,v1.1
R13539,MET-143,2025/12/14 00:00,5.44,749,2.71,Scmh,C739,"12.8638,80.1757",FALSE,MAINT,Pressure drop observed at peak hours.,16.3,100.0,1.0,v1.0
R13540,MET-132,2024-09-11 00:00,5.26,262,0.94,SCMH,CID-756,"12.9182,80.3353",False,,Inspection done. No issues.,23.1,101.325,0.998,v1.1
R13541,MET--111,2024-05-09 08:00,5.62,424,1.6,Sm3/h,C873,"12.86,80.36",NO,,Odorant alarm triggered. Cleared.,25.0,101.325,1.0,v1.1
R13542,MET-106,2024-07-29 01:00,3.94,1488,5.47,scmh,C762,"12.9124,80.2671",0,,Customer C795 complained about billing.,22.4,100.0,1.01,v1.0
R13543,MET-142,2024-05-29 22:00,6.18,2756,10.66,Sm^3/h,C771,"13.0481,80.3046",y,MAINT,Customer C799 complained about billing.,24.1,101.325,0.998,v1.1
R13544,met-111,29/11/2024,6.7,488,1.8,Sm3/h,C873,"12.8582,80.3589",No,,High consumption flagged for audit.,21.4,101.0,1.0,v1.0
R13545,met-131,2025-01-24 18:00,2.82,639,2.53,scmh,C807,"13.093,80.0978",YEs,,Pressure drop observed at peak hours.,21.6,101.325,1.005,v1.0
R13546,MET-107,2025-03-21 06:00,2.9,1711,6.75,S m^3/h,C757,"12.8732,80.1064",yes,,Customer C738 complained about billing.,25.8,101.0,1.01,v1.1
R13547,MET-144,2024-11-07 03:00,5.94,1636,5.8,Scmh,C755,"13.2137,80.2534",False,,Reverse flow detected briefly.,24.2,99.5,1.0,v1.2
R13548,MET-137,2024-02-10 03:00,5.38,1946,7.1,scmh,CID-894,"(12.9718, 80.2591)",NO,,Read manually. Meter OK.,24.2,102.5,1.005,v1.2
R13549,MET-137,2024-01-08 17:00,6.21,1662,5.89,SCMH,C894,"12.9718,80.2591",NO,SHUTDOWN,Contact: +91-7082917-82917 for followup,24.2,101.325,1.0,v1.0
R13550,met-156,2024-04-24 11:00,5.89,809,2.85,m3/h,C886,"13.2187,80.3986",y,,Read manually. Meter OK.,22.2,99.5,1.005,v1.1
R13551,met-115,2025-04-11 21:00,4.28,434,1.68,Scmh,C851,"12.9227,80.3327",N,,"Leak near coords 12.881,80.1696. Reported.",15.1,102.5,1.005,v1.1
R13552,MET--138,2024-08-01 04:00,6.13,2030,7.87,S m^3/h,C740,"12.8891,80.221",N,,Night flow anomaly recorded.,24.5,103.0,1.002,v1.0
R13553,MET-135,02-03-2026 06:00,4.49,988,3.74,Sm^3/h,C771,"13.2363,80.3584",N,,Email: user641@citygas.com flagged issue,24.4,101.325,1.0,v1.2
R13554,MET-123,2024-03-12 09:00,5.91,905,3.27,m3/h,C854,"12.9669,80.1824",0,,Read manually. Meter OK.,18.5,103.0,1.01,v1.0
R13555,MET-121,2025-06-13 07:00,4.59,756,2.89,scm/h,C759,"13.0947,80.3952",No,,Customer called at +91-9842430-42430,25.7,101.325,1.0,v1.2
R13556,MET-135,2025-04-26 10:00,2.9,521,1.85,SCMH,C771,"13.2363,80.3584",n,MAINT,Reverse flow detected briefly.,15.0,103.0,1.0,v1.2
R13557,MET-128,2025/07/18 16:00,2.53,1471,5.58,SCM/H,C866,"13.0557,80.305",no,,Calibration check passed.,20.4,101.325,1.0,v1.1
R13558,MET-110,2025-05-22 21:00,4.34,144,0.51,Scmh,C726,"13.1332,80.4448",false,,Pressure drop observed at peak hours.,25.0,101.325,1.01,v1.1
R13555,MET-151,2024-06-08 01:00,2.6,"1,375",4.82,scm/h,C791 ,"13.2378,80.1659",0,,Night flow anomaly recorded.,15.0,101.325,1.005,v1.2
R13559,MET-121,2025-09-15 15:00,5,1188,4.24,Sm3/h,C759,"13.0947,80.3952",NO,,Customer called at +91-9822657-22657,25.3,101.0,1.0,v1.0
R13560,met-104,2024-09-02 10:00,4.09,883,3.494,S m^3/h,C889,"13.0895,80.1927",n,,"Leak near coords 13.0407,80.0914. Reported.",20.1,103.0,1.0,v1.2
R13561,MET-116,2024-08-22 19:00,5.45,809,2.98,SCMH,C808,12.9234,FALSE,,Contact: +91-7076847-76847 for followup,16.4,101.325,0.998,v1.0
R13562,MET-127,2024-04-27 18:00,6.87,2212,7.86,SCM/H,C883,"12.9299,80.3418",N,,"Leak near coords 13.185,80.3505. Reported.",21.3,101.325,1.0,v1.0
R13563,MET--153,2025-02-23 16:00,2.97,3826,14.35,S m^3/h,C854,"13.2258,80.4219",n,SHUTDOWN,Odorant alarm triggered. Cleared.,23.3,102.5,1.005,v1.1
R13564,MET-145,2024-07-29 22:00,5.62,299,1.18,SCMH,C895,"12.9535,80.413",No,,Reverse flow detected briefly.,14.1,100.0,1.0,v1.0
R13565,MET-109,2025-05-06 00:00,4.69,-762,2.79,scmh,C888,"13.0904,80.0798",No,SHUTDOWN,Read manually. Meter OK.,15.9,103.0,1.002,v1.0
R13566,MET-123,2024-11-08 09:00,3.21,1159,4.39,SCM/H,C854,"12.9669,80.1824",No,,High consumption flagged for audit.,23.2,101.325,1.0,v1.0
R13567,MET135,2024-10-11 23:00,6.16,2788000,10.46,SCM/H,C771,"13.2363,80.3584",TRUE,,Maintenance done by technician ID T396.,18.1,101.325,1.0,v1.2
R13568,MET-143,15-07-2025 14:00,4.2,1922,7.59,m3/h,C739," 12.8638 , 80.1757 ",FALSE,,High consumption flagged for audit.,14.2,99.5,1.0,v1.1
R13569,MET--151,2024-12-02 14:00,5.45,1648,6.51,Sm3/h,C791,"24.6187,80.1659",0,,Night flow anomaly recorded.,14.7,99.5,0.998,v1.1
R13570,MET-141,2024-03-17 11:00,2.54,3565,12.5,Sm3/h,C787,"23.7800,80.0626",TRUE,,Read manually. Meter OK.,25.0,101.325,1.0,v1.1
R13571,MET-121,2026-01-14 13:00,4.8,1019,3.88,Sm3/h,c759,"13.0947,80.3952",0,,,21.0,101.0,1.002,v1.0
R13572,MET-131,23-01-2024 11:00,-4.49,1013,3.55,scmh,C807,"13.093,80.0978",no,SHUTDOWN,Contact: +91-7019843-19843 for followup,18.1,102.5,1.0,v1.1
R13573,MET-125,2025-12-21 00:00,,712,2.66,Sm3/h,C843,"13.0324,80.1744",false,,Maintenance done by technician ID T975.,15.2,101.325,0.99,v1.1
R13574,met-103,2024-03-24 13:00,49,87,0.35,scmh,C706,"13.1428,80.3815",YES,,Night flow anomaly recorded.,14.5,100.0,1.002,v1.0
R13575,MET136,2025-10-17 10:00,6.47,1292,4.53,m3/h,C701,"13.1734,80.2475",1,,"Leak near coords 12.9315,80.1827. Reported.",22.4,101.0,0.99,v1.1
R13576,MET-141,2024-12-28T01:00:00Z,,"3,971",15.08,m3/h,C787,"12.8988,80.0626",NO,,"Leak near coords 13.0231,80.296. Reported.",22.2,101.325,1.0,v1.0
R13577,MET153,2025-07-18 11:00,6.56,2084,7.64,sm^3/h,C854 ,"13.2258,80.4219",False,,Reverse flow detected briefly.,16.7,101.325,0.99,v1.1
R13578,Met-130,2025-10-17 22:00,3.88,224,0.86,Sm3/h,C839,"23.4308,80.2389",false,,Reverse flow detected briefly.,20.7,99.5,1.0,v1.1
R13579,MET-142,2026-02-20 17:00,5.62,3501,13.98,Sm3/h,C771,"13.0481,80.3046",False,,Calibration check passed.,23.8,101.325,1.0,v1.0
R13579,MET-122,2024-02-10 07:00,6.63,1350,4.92,Sm^3/h,CID-829,12.9058,N,MAINT,Odorant alarm triggered. Cleared.,23.0,101.325,1.0,v1.1
R13580,met-141,2025-07-28 13:00,5.65 bar,,6.83,S m^3/h,C787,"12.8988,80.0626",n,,Contact: +91-7017203-17203 for followup,17.3,101.325,1.01,v1.0
R13581,MET--124,2026/03/10 24:05,3.84,,1.45,m3/h,C706,"12.9965,80.0754",NO,,Inspection done. No issues.,20.0,101.325,1.0,v1.1
R13582,MET-158,2025-03-18 10:00,5.43,624,2.49,Sm^3/h,C837,"12.9284,80.1246",Y,SHUTDOWN,High consumption flagged for audit.,19.9,100.0,0.998,v1.1
R13583,MET-155,2026-03-01 17:00,5.98,1368,5.27,Sm^3/h,C711,"13.0892,80.3034",N,,,17.6,101.325,1.005,v1.1
R13584,MET-115,09/21/2024 01:00,5.02,2639,10.02,Sm3/h,C851,"12.9227,80.3327",nO,MAINT,Customer called at +91-9834484-34484,17.1,100.0,1.0,v1.0
R13585,MET-117,2025-10-24T17:00:00Z,2.55,1439,5.67,sm^3/h,c708,"12.9717,80.3585",no,,Reverse flow detected briefly.,19.0,101.325,1.01,v1.0
R13586,MET145,2026-02-12 04:00,3.94,1919,7.18,Scmh,C895,"12.9535,80.413",no,,"Leak near coords 13.0698,80.2399. Reported.",21.5,99.5,1.0,v1.0
R13587,MET--157,2024-03-01 01:00,4.6,1185,4.61,scm/h,C817,"12.8854,80.3715",True,SHUTDOWN,Odorant alarm triggered. Cleared.,18.1,101.325,1.0,v1.0
R13588,MET125,2024-10-22 23:00,3.69,4181,15.65,S m^3/h,C843," 13.0324 , 80.1744 ",no,SHUTDOWN,Night flow anomaly recorded.,18.9,101.325,1.0,v1.1
R13589,MET-141,2024-12-18 05:00,6.29,4039,14.85,Sm3/h,C787," 12.8988 , 80.0626 ",no,,,21.6,102.5,1.002,v1.0
R13590,met-112,2026/03/10 24:05,4.58,,2.634,m3/h,C889,"13.238,80.1295",No,MAINT,Customer C856 complained about billing.,16.8,100.0,1.002,v1.0
R13591,MET-131,2025-03-19 03:00,6.87,999,3.82,scm/h,C807,"13.093,80.0978",no,SHUTDOWN,Read manually. Meter OK.,22.9,101.325,1.0,v1.2
R13592,MET-103,02/26/2024 23:00,6.53,2539,9.53,Sm^3/h,C706,"13.1428,80.3815",False,MAINT,Customer C803 complained about billing.,17.9,101.325,1.005,v1.1
R13593,MET-111,03-10-2025 03:00,2.64,1187,4.5,scmh,C873,"12.8582,80.3589",n,,Pressure drop observed at peak hours.,26.0,103.0,0.995,v1.0
R13594,MET--155,2026-01-05 17:00,6.94,609,,SCMH,C711,"13.0892,80.3034",nO,MAINT,"Leak near coords 13.1765,80.379. Reported.",16.7,99.5,1.0,v1.1
R13595,MET-102 ,24/09/2025,6.9,1919,6.98,Sm3/h,C728,"13.2303,80.1585",n,,Maintenance done by technician ID T965.,24.0,101.325,1.0,v1.0
R13596,MET-150,2025-01-30 10:00,3.12,263,1.05,Sm3/h,C724,"12.92,80.08",NO,MAINT,Read manually. Meter OK.,15.5,101.325,1.0,v1.0
R13597,MET-154,2025-09-08 21:00,6.15,813,2.84,SCM/H,C767 ,"13.2079,80.3732",false,,High consumption flagged for audit.,24.0,101.325,1.0,v1.1
R13598,MET-124,2026/03/10 24:05,2.89,1949,7.35,Sm^3/h,C706,"12.9965,80.0754",NO,,Inspection done. No issues.,22.9,101.325,1.0,v1.0
R13599,Met-151,2024-08-20 08:00,3.44,1957,7.05,SCMH,C791,"13.2378,80.1659",FALSE,,"Leak near coords 12.8881,80.1475. Reported.",15.8,101.325,1.0,v1.1
R13600,MET-144,2024-01-04 14:00,6.84,1896,7.42,sm^3/h,c755,"13.2137,80.2534",N,,"Leak near coords 13.1079,80.2956. Reported.",21.7,102.5,0.995,v1.2
R13601,MET-115,2025-05-21 00:00,5.54,2555000,9.12,scmh,C851," 12.9227 , 80.3327 ",no,,Contact: +91-7038542-38542 for followup,23.2,101.325,1.01,v1.0
R13602,MET-105,2024-05-18 00:00,5.45,822,3.26,Sm3/h,C770,"12.9124,80.1624",FALSE,,High consumption flagged for audit.,15.5,101.325,0.998,v1.1
R13603,Met-102,2025-05-10T08:00:00Z,4.53,,9.65,Sm^3/h,c728,"13.2303,80.1585",0,,Contact: +91-7087568-87568 for followup,23.4,101.325,1.0,v1.1
R13604,MET-137,2024-12-28 05:00,4.53,1750,6.87,Sm3/h,C894,"12.9718,80.2591",N,MAINT,Contact: +91-7065015-65015 for followup,22.8,101.325,0.99,v1.0
R13605,MET-149,2025-11-15 04:00,5.03,1919,7.4,m3/h,C797,"13.0687,80.1415",NO,,Read manually. Meter OK.,25.7,102.5,1.005,v1.0
R13598,MET-153,27-01-2026 03:00,45.2,1669,6.63,SCM/H,C854,"13.2258,80.4219",NO,,Odorant alarm triggered. Cleared.,18.1,101.325,1.002,v1.1
R13606,MET-111,2025-12-08 12:00,-6.53,915,3.4,Scmh,C873,"12.8582,80.3589",False,,Pressure drop observed at peak hours.,20.5,99.5,0.995,v1.0
R13607,MET-130,2024-05-25 19:00,5.46,374,1.32,Sm^3/h,c839,"12.8686,80.2389",n,,High consumption flagged for audit.,21.1,101.325,0.99,v1.0
R13608,MET-138,2024-11-30 14:00,6.52,1705,6.33,sm^3/h,C740," 12.8891 , 80.221 ",n,,Inspection done. No issues.,21.1,101.325,0.995,v1.0
R13609,MET-132,2025-01-14 01:00,4.44,134,0.47,Sm^3/h,c756,"12.9182,80.3353",False,,Odorant alarm triggered. Cleared.,20.8,99.5,0.998,v1.1
R13610,MET-133,2024-12-31 06:00,4.95,1446,5.39,SCMH,C814," 12.876 , 80.3543 ",no,,Read manually. Meter OK.,24.7,102.5,1.0,v1.0
R13611,MET-119,2025-11-01 12:00,,1243,4.97,S m^3/h,C723,"13.0228,80.1934",0,MAINT,Contact: +91-7049912-49912 for followup,25.3,102.5,0.99,v1.0
R13612,MET-107,09/14/2025 07:00,5.49,1563,,S m^3/h,C757,"12.8732,80.1064",No,,Maintenance done by technician ID T392.,18.5,101.325,0.995,v1.2
R13613,MET-147,2025-07-14 18:00,5.72,479,1.92,Sm^3/h,C726,"12.9747,80.2142",False,,Contact: +91-7035986-35986 for followup,19.8,101.325,1.002,v1.2
R13614,MET-104,2024-04-17 18:00,6.13,414,1.51,Scmh,C889,"13.0895,80.1927",0,MAINT,Odorant alarm triggered. Cleared.,25.6,100.0,1.0,v1.1
R13615,MET-113,2025-11-06 18:00,3.2,2407,8.83,scmh,CID-839,"13.183,80.0522",No,,Customer C869 complained about billing.,20.4,101.0,0.998,v1.2
R13616,Met-108,2024-03-03 19:00,6.61,742,-2.78,scmh,C735,"80.3709,13.1965",no,,Odorant alarm triggered. Cleared.,19.2,101.325,1.0,v1.0
R13617,Met-132,2024-08-24 07:00,3.35,"1,071",4.19,SCM/H,C756,"12.9182,80.3353",no,,Calibration check passed.,15.3,102.5,1.0,v1.1
R13618,MET-119,2025-12-29 07:00,4.23,1513,5.77,SCM/H,C723,"13.0228,80.1934",n,SHUTDOWN,Calibration check passed.,24.7,101.325,1.0,v1.0
R13619, MET-137 ,2024-04-20T08:00:00Z,3.77,580,2.13,S m^3/h,C894,"12.9718,80.2591",no,,Read manually. Meter OK.,16.1,102.5,1.005,v1.1
R13620,MET-153,2024-08-05 07:00,4.7,1100,4.36,sm^3/h,C854,"13.2258,80.4219",nO,,Customer C722 complained about billing.,25.7,101.325,1.0,v1.1
R13621,MET112,01-02-2024 23:00,3.66,3622,13.6,S m^3/h,C889,"13.238,80.1295",nO,,Read manually. Meter OK.,23.9,101.325,1.002,v1.1
R13622,MET-102,22-06-2025 16:00,4.71,2202,8.5,scmh,c728,"13.2303,80.1585",NO,,Contact: +91-7077810-77810 for followup,19.2,101.325,0.99,v1.2
R13623,MET-131,2024-10-25 10:00,3.54,709,2.53,Sm^3/h,C807,"13.093,80.0978",NO,,Calibration check passed.,21.0,103.0,1.0,v1.1
R13624,MET-158,2024-04-12,6.1,976,3.65,scmh,C837," 12.9284 , 80.1246 ",FALSE,,Odorant alarm triggered. Cleared.,18.3,101.325,0.995,v1.0
R13625,MET-155,2025-12-19 19:00,6.43,541,2.061,m3/h,C711,"13.0892,80.3034",NO,,Reverse flow detected briefly.,21.7,99.5,0.998,v1.0
R13626,met-114,2024-01-15 00:00,2.73,1640,5.74,Sm3/h,C722,"12.9349,80.3762",0,,"Leak near coords 13.2257,80.3397. Reported.",25.8,103.0,1.01,v1.0
R13627,met-135,2025-09-11 01:00,3.93,2687,10.13,SCMH,C771,"24.0617,80.3584",no,,Email: user616@citygas.com flagged issue,18.8,100.0,1.002,v1.2
R13628,MET-116,2024-07-29 23:00,6.73,63,0.24,sm^3/h,C808,"21.1800,80.3416",false,MAINT,High consumption flagged for audit.,25.2,101.325,1.0,v1.0
R13629,met-101,2025-11-20 16:00,6.21,170,0.67,m3/h,C863,"12.9998,80.2055",No,,Read manually. Meter OK.,19.1,101.325,1.01,v1.1
R13630,MET-107,2025-05-23T16:00:00Z,4.95,1856,7.06,SCMH,C757,"12.8732,80.1064",FALSE,MAINT,Pressure drop observed at peak hours.,16.3,101.325,0.995,v1.0
R13631,MET-127,2025-12-18 11:00,2.71,886,3.15,S m^3/h,C883 ,"12.9299,80.3418",no,,High consumption flagged for audit.,24.2,101.325,1.01,v1.0
R13632,MET -119,2024-04-01 19:00,6.27,1166,4.55,Scmh,C723,"13.0228,80.1934",No,,Inspection done. No issues.,17.7,101.0,1.0,v1.1
R13633,MET--101,2025-01-09 12:00,4.72,1433,5.51,Scmh,C863," 12.9998 , 80.2055 ",No,,Customer called at +91-9811634-11634,15.5,101.325,1.01,v1.2
R13634,MET-136,2024/10/18 05:00,5.38,,1.81,sm^3/h,C701,"13.1734,80.2475",N,,Reverse flow detected briefly.,21.7,100.0,1.01,v1.1
R13635,met-160,2026/03/10 24:05,4.6,404,1.419,Sm3/h,C796,"12.9801,80.2657",False,,Pressure drop observed at peak hours.,16.7,101.325,1.0,v1.1
R13636,MET-138,2025-11-19 23:00,4.34,571,-2.0,m3/h,C740,"12.8891,80.221",false,SHUTDOWN,Calibration check passed.,17.4,100.0,1.01,v1.0
R13637,met-134,2024-09-06 21:00,6.92,555,2.19,Sm^3/h,C850,"13.2296,80.2745",nO,,Odorant alarm triggered. Cleared.,14.2,101.325,1.01,v1.1
R13638,Met-149,2024-08-05 16:00,3.59,2355,8.47,m3/h,C797,"13.0687,80.1415",false,,"Leak near coords 13.0147,80.3808. Reported.",15.9,101.325,1.0,v1.1
R13639,MET116,2025-05-04 00:00,2.59,,3.13,scmh,C808,"12.9234,80.3416",No,,Pressure drop observed at peak hours.,16.0,102.5,1.002,v1.0
R13640,MET-154,2025-05-08 21:00,6.45,1076,3.95,SCMH,C767,"13.2079,80.3732",no,,Email: user973@citygas.com flagged issue,17.8,101.325,1.0,v1.0
R13641,MET-139,20/12/2024,6.95,1349,4.94,SCMH,C878,"(13.1237, 80.0602)",false,MAINT,"Leak near coords 12.8527,80.3374. Reported.",24.1,102.5,1.0,v1.0
R13642,met-103,18-08-2025 15:00,3.03,965,3.84,scmh,C706,"13.1428,80.3815",FALSE,MAINT,Maintenance done by technician ID T658.,22.2,101.325,1.01,v1.2
R13643,MET-136,2025-09-27 20:00,0,185,0.69,SCM/H,C701,"13.1734,80.2475",nO,,Reverse flow detected briefly.,24.9,101.0,1.002,v1.1
R13644,MET-117,2024-06-23 20:00,6.87,1171,4.17,sm^3/h,C708,"22.7283,80.3585",FALSE,,,16.3,100.0,1.0,v1.0
R13645, MET-122 ,2025-06-29 20:00,6.15,1190,4.76,Sm^3/h,C829,"12.9058,80.2993",No,,Calibration check passed.,19.8,99.5,1.01,v1.0
R13646,MET159,16-01-2024 05:00,6.47,4252,16.23,SCM/H,C731 ,"12.8681,80.407",N,,Night flow anomaly recorded.,16.7,101.325,1.0,v1.1
R13647, MET-159 ,2026/03/10 24:05,3.56,2437,8.59,S m^3/h,C731,"80.407,12.8681",No,,Customer called at +91-9822017-22017,15.7,101.325,1.0,v1.2
R13648,MET--134,2024-09-15T00:00:00Z,4.56,4940,19.12,scmh,C850,"13.2296,80.2745",NO,,Calibration check passed.,20.7,101.325,1.0,v1.1
R13642,MET-152,2024-10-05T04:00:00Z,3.27 bar,1473,5.39,SCM/H,C788 ,"13.1601,80.1145",0,,Calibration check passed.,25.2,101.325,1.0,v1.2
R13646,MET-152,2025-11-30 02:00,4.77,372,1.35,S m^3/h,c788,"13.1601,80.1145",nO,,Pressure drop observed at peak hours.,15.5,103.0,0.995,v1.0
R13649,MET-118,2025-03-06 11:00,2.71,2335,8.37,S m^3/h,C707,"13.0599,80.0796",NO,,"Leak near coords 12.8526,80.1431. Reported.",23.4,102.5,1.01,v1.0
R13650,MET-158,2025/03/28 11:00,3.46,1126,4.04,S m^3/h,c837,"12.9284,80.1246",0,,Night flow anomaly recorded.,18.9,100.0,1.0,v1.0
R13651,met-159,2026-01-02 05:00,4.05,2446,8.79,Scmh,C731,"12.8681,80.407",false,,Inspection done. No issues.,14.1,101.325,0.995,v1.0
R13652,MET-157,2024-08-29 11:00,6.87,1296,4.55,m3/h,C817,"(12.8854, 80.3715)",False,,Night flow anomaly recorded.,24.9,100.0,1.0,v1.0
R13653, MET-157 ,2026/03/10 24:05,3.55,830,3.3,S m^3/h,C817,"(12.8854, 80.3715)",NO,,High consumption flagged for audit.,19.0,101.325,0.998,v1.1
R13654,MET-148,2024-09-19 15:00,6.88,"2,194",8.36,sm^3/h,C723,"13.058,80.3522",N,,Odorant alarm triggered. Cleared.,21.5,101.325,1.0,v1.1
R13655,MET-133,2024-01-17,5.4,1600,6.19,scmh,c814,"12.876,80.3543",n,,Reverse flow detected briefly.,15.4,99.5,1.0,v1.0
R13656,MET-111,2024-07-06 19:00,2.54,374,1.48,scmh,C873,"12.8582,80.3589",FALSE,,Calibration check passed.,18.2,101.0,1.0,v1.0
R13657, MET-146 ,2024-08-06 04:00,46.7,1346,4.71,scmh,C786," 13.115 , 80.1497 ",no,,Maintenance done by technician ID T547.,25.1,103.0,1.002,v1.0
R13658,MET-136,03/07/2024 20:00,2.73,405,1.59,Scmh,CID-701," 13.1734 , 80.2475 ",No,,,15.2,103.0,1.0,v1.1
R13659,MET-119,2024-05-23 11:00,4.59,1238,4.87,SCMH,C723,"13.0228,80.1934",0,,,17.6,100.0,0.998,v1.1
R13660,met-158,2025-05-15 12:00,4.16,504,1.89,scmh,C837,"12.9284,80.1246",TRUE,,"Leak near coords 13.2373,80.1118. Reported.",20.1,101.325,0.998,v1.1
R13661,MET--109,2025-12-11 04:00,3.52,178,0.69,Sm3/h,C888,"13.0904,80.0798",FALSE,MAINT,Customer called at +91-9812097-12097,23.2,101.325,0.998,v1.0
R13662,MET-104,2026/03/10 24:05,4.68,1276,4.62,Sm^3/h,C889,"13.0895,80.1927",NO,,Read manually. Meter OK.,20.9,103.0,1.0,v1.0
R13663,MET--128,2024-03-23T17:00:00Z,5.22,1539,5.39,scm/h,C866,"13.0557,80.305",N,,Odorant alarm triggered. Cleared.,20.8,100.0,0.998,v1.0
R13664,met-146,19-01-2024 04:00,4.17,1771,6.34,scm/h,C786,"13.115,80.1497",False,,"Leak near coords 12.9386,80.0922. Reported.",16.1,101.325,1.01,v1.0
R13665,MET--112,2026-01-10 06:00,5.38,970,3.57,S m^3/h,C889,"13.238,80.1295",FALSE,,,22.0,101.325,0.998,v1.1
R13666,MET-143,2025-04-02 02:00,6.21,356,1.34,SCM/H,C739,"12.8638,80.1757",n,,Calibration check passed.,14.4,101.325,1.0,v1.0
R13667,MET-155,2025-06-21 19:00,3.14,529,2.02,scm/h,C711,"13.0892,80.3034",nO,,Contact: +91-7040318-40318 for followup,19.5,101.325,1.005,v1.1
R13668,MET120,2024-12-29 15:00,5.76,,0.6,SCM/H,C755,"12.9665,80.0963",false,MAINT,"Leak near coords 13.0147,80.3808. Reported.",18.5,101.325,1.0,v1.2
R13669,MET-148,2024-07-08 19:00,4.43,3503,12.39,S m^3/h,C723,"13.058,80.3522",1,SHUTDOWN,Customer C808 complained about billing.,18.6,99.5,1.0,v1.1
R13670,MET-144,2024-08-02 16:00,4.84,2091,8.32,m3/h,C755,"13.2137,80.2534",no,,Reverse flow detected briefly.,21.5,101.325,0.995,v1.1
R13671,MET -121,2026-01-29 06:00,4.8,,2.57,Sm^3/h,C759,"(13.0947, 80.3952)",NO,,"Leak near coords 13.184,80.0926. Reported.",21.0,101.325,0.998,v1.1
R13672,MET148,2025-04-02 13:00,6.11,580,2.32,Sm^3/h,C723,"13.058,80.3522",no,,Customer C853 complained about billing.,17.3,100.0,1.0,v1.1
R13673,MET-152,2024-03-27 20:00,5.23,429,1.71,sm^3/h,C788,"13.1601,80.1145",NO,,Odorant alarm triggered. Cleared.,23.8,101.325,0.998,v1.1
R13674,MET-120,2024-09-11 08:00,3.96,2156,8.26,Sm^3/h,C755,"12.9665,80.0963",N,,Night flow anomaly recorded.,21.9,103.0,1.0,v1.0
R13675,MET-108,2024-01-26 02:00,4.68,2781,10.19,m3/h,C735 ,"13.1965,80.3709",0,MAINT,Maintenance done by technician ID T946.,20.1,99.5,1.002,v1.0
R13676, MET-121 ,2024-05-31 14:00,2.92,1346,5.22,m3/h,C759,"13.0947,80.3952",N,,,22.3,101.325,0.998,v1.1
R13677,MET104,2024-12-04 08:00,5.32,-264,-0.95,SCM/H,C889,"13.0895,80.1927",nO,,Inspection done. No issues.,22.2,101.325,1.0,v1.0
R13678,met-159,2024-01-13 09:00,4.45,1294,4.89,scmh,C731,"12.8681,80.407",nO,,Inspection done. No issues.,14.1,101.325,1.01,v1.1
R13679,MET-122,03/18/2025 15:00,5.42,1519,5.77,Sm^3/h,C829,"12.9058,80.2993",False,MAINT,Odorant alarm triggered. Cleared.,17.1,102.5,1.002,v1.0
R13680,MET-122,2024-09-26 04:00,6.51,1443,5.7,scmh,c829,"12.9058,80.2993",0,,Contact: +91-7084603-84603 for followup,20.8,101.0,1.0,v1.0
R13674,MET-150,2024-08-20 18:00,6.4,226,0.85,scm/h,C724 ,"12.9239,80.0808",False,,High consumption flagged for audit.,22.7,101.325,1.0,v1.0
R13681,MET-126,2024-09-27 09:00,5.6,3422,-12.82,scmh,C750,"13.1641,80.1801",0,MAINT,Maintenance done by technician ID T510.,14.7,101.325,1.0,v1.2
R13682, MET-141 ,2026/03/10 24:05,4.75,4835,17.64,scmh,C787,"12.8988,80.0626",false,MAINT,High consumption flagged for audit.,16.8,100.0,0.998,v1.0
R13683,MET-122,26-02-2025 13:00,3.11,,4.73,scmh,C829,"23.6427,80.2993",no,,,23.0,99.5,1.0,v1.0
R13684,MET-144,2025-01-18 04:00,6.53,2928,11.58,Sm^3/h,C755,"13.2137,80.2534",NO,,Maintenance done by technician ID T444.,17.1,101.325,1.0,v1.2
R13685,MET-104 ,2025-03-17 08:00,6.22,1861,6.79,Sm3/h,C889,"(13.0895, 80.1927)",0,,Night flow anomaly recorded.,20.9,103.0,1.0,v1.1
R13686,MET-126,2025-07-13 00:00,4.17,3298,12.69,sm^3/h,C750,"22.2278,80.1801",N,MAINT,"Leak near coords 12.8881,80.1475. Reported.",18.2,102.5,1.0,v1.2
R13687,MET-136,2024-06-27 07:00,3.54,610,,Sm^3/h,C701,"13.17,80.25",N,,Maintenance done by technician ID T783.,14.4,102.5,0.995,v1.0
R13688,MET-123,24-01-2025 06:00,6.08,645,2.44,SCM/H,C854,"12.9669,80.1824",false,,,21.9,101.0,1.01,v1.2
