Reading_ID,Meter_ID,TS,Pressure,Flow,Energy,Unit,Customer_ID,Leak_Flag,Maintenance_Flag,Notes_Comments,Base_Temp_C,Base_Pressure_kPa,Cal_Coefficient,Cal_Version,Latitude,Longitude,Flow_Outlier,Pressure_Outlier,Customer_Type,Join_Date,Is_Active,NTP_Offset_Sec,Asset_Valid,Negative_Flow,Negative_Energy,Direction_Flag,Flow_calibrated,Energy_calibrated,Is_Billable,Flow_std,Flow_same,Pressure_same,Energy_same,Sensor_Stuck,Sensor_Reliable,Meter_Capacity_SCMH,Capacity_Exceeded,Reading_Plausible,Pressure_Direction_Flag,Pressure_Imputed,DMA_Zone,Cal_Verified,Pressure_Violation,Month,Hour,Date,Season,Zone,CustomerType_Code,Season_Code,Zone_Code,Hour_bucket,Pressure_Drop,Flow_Change,Pressure_Drop_Flag,Leak_Alarm,Flow_Anomaly_Int,Leak_Propensity_Score,High_Leak_Risk,Energy_MMBtu,Peak_Window,Read_Success,Estimated_Read,Night_Flow_Anomaly,Reverse_Flow_Flag,Flow_Anomaly_Flag,outage_flag,prev_flag,event_type,Outage_Type,AMI_Reading,Billed_Reading,Billing_Gap,Billing_Discrepancy,Flow_Predicted,Segment,Pipe_Material,Time_Since_Last_Read_Hr,Read_SLA_Breach,Repair_SLA_Breach,CO2_kg,CO2_Tonnes
R9179,MET-141,2024-04-24 17:00:00,4.51,2170.0,8.61,SCMH,C787,Unknown,MAINTENANCE,Customer C780 complained about billing.,21.7,101.325,1.0,v1.1,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,2170.0,8.61,False,2120.69,False,False,False,False,True,100,True,False,Forward,True,DMA-C,False,True,4,17,2024-04-24,Summer,Zone_A,1,1,0,2024-04-24 17:00:00,0.0,-1972.0,False,0,0,0.0,False,78.157,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,8.61,8.214,0.396,False,2127.05,High_Consumption,MDPE,53.0,True,True,4147.792,4.147792
R11965,MET-141,2024-04-29 00:00:00,4.51,1938.0,7.0,SCMH,C787,No,NORMAL,Maintenance done by technician ID [TECH-ID REDACTED].,17.8,101.325,0.99,v1.1,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,1918.62,6.93,True,1900.156,False,False,False,False,True,100,True,False,Forward,True,DMA-C,True,True,4,0,2024-04-29,Summer,Zone_A,1,1,0,2024-04-29 00:00:00,0.0,-251.3800000000001,False,0,0,0.0,False,69.103,False,True,False,True,False,True,1,1.0,,Pressure Drop,6.93,6.78,0.15,False,1833.4,High_Consumption,MDPE,103.0,True,False,3667.296,3.667296
R12666,MET-141,2024-05-02 05:02:00,4.11,4004.0,14.869,SCMH,C787,No,SHUTDOWN,Pressure drop observed at peak hours.,17.8,101.325,0.998,v1.1,12.8988,80.0626,False,False,commercial,2024-01-20,False,120,True,False,False,Forward,3995.992,14.839,False,3957.536,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,True,5,5,2024-05-02,Summer,Zone_A,1,1,0,2024-05-02 05:00:00,-0.39999999999999947,2077.3720000000003,True,0,0,0.5,True,143.9238,False,False,True,True,False,True,1,1.0,,Scheduled Maintenance,14.839,14.771,0.068,False,3903.8,High_Consumption,MDPE,77.03333333333333,True,True,7638.036,7.638036
R14426,MET-141,2024-05-03 09:00:00,4.64,637.0,2.48,SCMH,C787,No,SHUTDOWN,Read manually. Meter OK.,24.1,100.0,0.998,v1.2,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,635.726,2.475,False,608.205,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,True,5,9,2024-05-03,Summer,Zone_A,1,1,0,2024-05-03 09:00:00,0.5299999999999994,-3360.266,False,0,0,0.0,False,22.897,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,2.475,2.4,0.075,False,704.71,High_Consumption,MDPE,27.966666666666665,True,True,1215.144,1.215144
R11953,MET-141,2024-05-05 01:00:00,3.92,849.0,3.02,SCMH,C787,No,MAINTENANCE,"Leak near coords 13.2216,80.3093. Reported.",17.9,102.5,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,849.0,3.02,False,850.288,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,False,5,1,2024-05-05,Summer,Zone_A,1,1,0,2024-05-05 01:00:00,-0.7199999999999998,213.274,True,0,0,0.5,True,30.5785,False,False,True,True,False,True,1,1.0,,Scheduled Maintenance,3.02,2.914,0.106,False,810.76,High_Consumption,MDPE,40.0,True,True,1622.801,1.622801
R10095,MET-141,2024-05-08 01:00:00,6.8,2809.0,11.1,SCMH,C787,No,MAINTENANCE,Calibration check passed.,15.1,101.0,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,2809.0,11.1,False,2799.019,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,True,5,1,2024-05-08,Summer,Zone_A,1,1,0,2024-05-08 01:00:00,2.88,1960.0,False,0,0,0.0,False,101.1719,False,False,True,True,False,True,1,1.0,,Scheduled Maintenance,11.1,10.625,0.475,False,2882.16,High_Consumption,MDPE,72.0,True,True,5369.193,5.369193
R15060,MET-141,2024-05-11 08:00:00,5.6,3617.0,13.27,SCMH,C787,No,NORMAL,Read manually. Meter OK.,23.2,101.325,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,3617.0,13.27,True,3516.918,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,True,5,8,2024-05-11,Summer,Zone_A,1,1,0,2024-05-11 08:00:00,-1.2000000000000002,808.0,True,0,0,0.5,True,130.2737,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,13.27,12.707,0.563,False,3582.24,High_Consumption,MDPE,79.0,True,False,6913.625,6.913625
R9050,MET-141,2024-05-17 05:00:00,4.5,2503.0,9.92,SCMH,C787,Unknown,NORMAL,Night flow anomaly recorded.,18.1,100.0,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,2503.0,9.92,True,2443.976,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,True,5,5,2024-05-17,Summer,Zone_A,1,1,0,2024-05-17 05:00:00,-1.0999999999999996,-1114.0,True,0,0,0.5,True,90.1507,False,True,False,True,False,True,1,0.0,OUTAGE_START,Pressure Drop,9.92,9.639,0.281,False,2451.07,High_Consumption,MDPE,141.0,True,False,4784.298,4.784298
R11069,MET-141,2024-05-26 00:00:00,4.07,4018.0,15.71,SCMH,C787,No,NORMAL,"Leak near coords 12.8527,80.3374. Reported.",22.9,101.0,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,4018.0,15.71,True,3898.237,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,True,5,0,2024-05-26,Summer,Zone_A,1,1,0,2024-05-26 00:00:00,-0.4299999999999997,1515.0,True,0,0,0.5,True,144.7165,False,True,False,True,False,True,1,1.0,,Pressure Drop,15.71,15.392,0.318,False,4064.28,High_Consumption,MDPE,211.0,True,False,7680.105,7.680105
R13746,MET-141,2024-06-17 00:00:00,4.07,3700.0,14.1,SCMH,C787,No,NORMAL,Contact: [MISC. PHONE REDACTED] for followup,21.9,101.0,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,3700.0,14.1,True,3601.882,False,False,False,False,True,100,True,False,Forward,True,DMA-C,False,True,6,0,2024-06-17,Monsoon,Zone_A,1,2,0,2024-06-17 00:00:00,0.0,-318.0,False,0,0,0.0,False,133.2631,False,True,False,True,False,True,1,1.0,,Pressure Drop,14.1,13.452,0.648,False,3727.65,High_Consumption,MDPE,528.0,True,False,7072.273,7.072273
R12907,MET-141,2024-06-21 01:58:00,6.42,2939.0,10.88,SCMH,C787,No,SHUTDOWN,Reverse flow detected briefly.,21.1,101.325,0.99,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,-120,True,False,False,Forward,2909.61,10.771,False,2849.292,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,True,6,1,2024-06-21,Monsoon,Zone_A,1,2,0,2024-06-21 01:00:00,2.3499999999999996,-790.3899999999999,False,0,0,0.0,False,104.7956,False,False,True,True,False,True,1,1.0,,Scheduled Maintenance,10.771,10.738,0.033,False,2853.89,High_Consumption,MDPE,97.96666666666667,True,True,5561.502,5.561502
R12437,MET-141,2024-07-08 09:59:30,2.74,3856.0,14.43,SCMH,C787,Yes,NORMAL,Night flow anomaly recorded.,16.9,101.325,0.99,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,-30,True,False,False,Forward,3817.44,14.286,True,3792.433,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,False,7,9,2024-07-08,Monsoon,Zone_A,1,2,0,2024-07-08 09:00:00,-3.6799999999999997,907.8299999999999,True,1,0,0.7,True,137.4929,False,True,False,False,False,False,1,1.0,,Leak Shutdown,14.286,14.111,0.175,False,3824.69,High_Consumption,MDPE,416.025,True,False,7296.748,7.296748
R10789,MET-141,2024-07-20 08:00:00,4.65,166.0,0.65,SCMH,C787,No,NORMAL,Calibration check passed.,21.0,99.5,1.005,v1.1,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,166.83,0.653,True,160.484,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,True,7,8,2024-07-20,Monsoon,Zone_A,1,2,0,2024-07-20 08:00:00,1.9100000000000001,-3650.61,False,0,0,0.0,False,6.0087,False,True,False,False,False,False,1,1.0,,Pressure Drop,0.653,0.64,0.013,False,181.07,High_Consumption,MDPE,286.0083333333333,True,False,318.882,0.318882
R13106,MET-141,2024-07-20 22:01:00,6.51,1320.0,4.8,SCMH,C787,Unknown,NORMAL,Email: [EMAIL REDACTED] flagged issue,20.5,102.5,0.998,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,60,True,False,False,Forward,1317.36,4.79,True,1307.677,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,True,7,22,2024-07-20,Monsoon,Zone_A,1,2,0,2024-07-20 22:00:00,1.8599999999999994,1150.53,False,0,0,0.0,False,47.4474,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,4.79,4.749,0.041,False,1314.57,High_Consumption,MDPE,14.016666666666667,True,False,2518.034,2.518034
R13780,MET-141,2024-07-21 08:00:00,3.76,2943.0,11.28,SCMH,C787,No,MAINTENANCE,Night flow anomaly recorded.,15.3,102.5,1.002,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,2948.886,11.303,False,2979.98,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,False,7,8,2024-07-21,Monsoon,Zone_A,1,2,0,2024-07-21 08:00:00,-2.75,1631.526,True,0,0,0.5,True,106.2102,False,False,True,False,False,False,1,0.0,OUTAGE_START,Scheduled Maintenance,11.303,10.783,0.52,False,2949.96,High_Consumption,MDPE,9.983333333333333,True,True,5636.575,5.636575
R11658,MET-141,2024-07-21 16:00:00,5.0,138.0,0.53,SCMH,C787,Unknown,SHUTDOWN,Inspection done. No issues.,14.2,101.325,0.99,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,136.62,0.525,False,137.0,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,True,7,16,2024-07-21,Monsoon,Zone_A,1,2,0,2024-07-21 16:00:00,1.2400000000000002,-2812.266,False,0,0,0.0,False,4.9206,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,0.525,0.511,0.014,False,151.89,High_Consumption,MDPE,8.0,True,True,261.136,0.261136
R9630,MET-141,2024-07-30 07:00:00,3.85,2596.0,10.03,SCMH,C787,No,MAINTENANCE,Calibration check passed.,21.6,103.0,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,2596.0,10.03,False,2579.824,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,False,7,7,2024-07-30,Monsoon,Zone_A,1,2,0,2024-07-30 07:00:00,-1.15,2459.38,True,0,0,0.5,True,93.5003,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,10.03,9.844,0.186,False,2662.03,High_Consumption,MDPE,207.0,True,True,4962.061,4.962061
R14812,MET-141,2024-08-04 00:01:00,3.25,820.0,2.87,SCMH,C787,No,NORMAL,Reverse flow detected briefly.,25.5,99.5,0.995,v1.1,12.8988,80.0626,False,False,commercial,2024-01-20,False,60,True,False,False,Forward,815.9,2.856,True,773.036,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,False,8,0,2024-08-04,Monsoon,Zone_A,1,2,0,2024-08-04 00:00:00,-0.6000000000000001,-1780.1,True,0,0,0.5,True,29.3863,False,True,False,True,False,True,1,1.0,,Pressure Drop,2.856,2.832,0.024,False,789.22,High_Consumption,MDPE,113.01666666666667,True,False,1559.531,1.559531
R12359,MET-141,2024-08-08 23:59:30,4.73,2185.0,8.43,SCMH,C787,Unknown,NORMAL,Reverse flow detected briefly.,25.4,101.0,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,-30,True,False,False,Forward,2185.0,8.43,True,2102.121,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,True,8,23,2024-08-08,Monsoon,Zone_A,1,2,0,2024-08-08 23:00:00,1.4800000000000004,1369.1,False,0,0,0.0,False,78.6972,False,True,False,False,False,False,1,1.0,,Pressure Drop,8.43,8.339,0.091,False,2225.38,High_Consumption,MDPE,119.975,True,False,4176.46,4.17646
R14813,MET-141,2024-08-14 02:00:00,6.45,3834000.0,14.51,SCMH,C787,No,NORMAL,Calibration check passed.,15.7,101.325,1.005,v1.1,12.8988,80.0626,True,False,commercial,2024-01-20,False,0,True,False,False,Forward,3853170.0,14.583,True,3843832.216,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,True,8,2,2024-08-14,Monsoon,Zone_A,1,2,0,2024-08-14 02:00:00,1.7199999999999998,3850985.0,False,0,1,0.3,False,138779.7994,False,True,False,True,False,True,0,1.0,OUTAGE_END,Unknown,14.583,14.056,0.527,False,3820.03,High_Consumption,MDPE,122.00833333333334,True,False,7365043.954,7365.043954
R11392,MET-141,2024-08-14 06:05:00,6.29,905.0,3.299,SCMH,C787,No,MAINTENANCE,Read manually. Meter OK.,15.5,101.325,1.0,v1.1,12.8988,80.0626,False,False,commercial,2024-01-20,False,300,True,False,False,Forward,905.0,3.299,False,903.432,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,True,8,6,2024-08-14,Monsoon,Zone_A,1,2,0,2024-08-14 06:00:00,-0.16000000000000014,-3852265.0,False,0,0,0.0,False,32.5954,False,False,True,False,False,False,1,0.0,OUTAGE_START,Scheduled Maintenance,3.299,3.289,0.01,False,892.82,High_Consumption,MDPE,4.083333333333333,True,True,1729.838,1.729838
R10164,MET-141,2024-09-13 04:00:00,4.53,675.0,2.64,SCMH,C787,Unknown,NORMAL,Pressure drop observed at peak hours.,24.9,101.325,1.0,v1.1,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,675.0,2.64,True,652.579,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,True,9,4,2024-09-13,PostMonsoon,Zone_A,1,3,0,2024-09-13 04:00:00,-1.7599999999999998,-230.0,True,0,0,0.5,True,24.3115,False,True,False,True,False,True,1,1.0,,Pressure Drop,2.64,2.524,0.116,False,719.7,High_Consumption,MDPE,717.9166666666666,True,False,1290.211,1.290211
R14076,MET-141,2024-09-13 15:59:00,4.33,723.0,2.62,SCMH,C787,No,NORMAL,Email: [EMAIL REDACTED] flagged issue,21.2,99.5,0.995,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,-60,True,False,False,Forward,719.385,2.607,True,691.548,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,True,9,15,2024-09-13,PostMonsoon,Zone_A,1,3,0,2024-09-13 15:00:00,-0.20000000000000018,44.38499999999999,False,0,0,0.0,False,25.9101,False,True,False,False,False,False,1,1.0,,Pressure Drop,2.607,2.591,0.016,False,826.29,High_Consumption,MDPE,11.983333333333333,True,False,1375.049,1.375049
R9539,MET-141,2024-09-19 23:55:00,5.72,4667.0,17.89,SCMH,C787,No,NORMAL,Email: [EMAIL REDACTED] flagged issue,15.3,101.0,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,-300,True,False,False,Forward,4667.0,17.89,True,4647.192,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,True,9,23,2024-09-19,PostMonsoon,Zone_A,1,3,0,2024-09-19 23:00:00,1.3899999999999997,3947.615,False,0,0,0.0,False,168.0916,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,17.89,17.864,0.026,False,4645.04,High_Consumption,MDPE,151.93333333333334,True,False,8920.621,8.920621
R12465,MET-141,2024-10-14 19:00:00,4.99,3105.0,12.33,SCMH,C787,No,MAINTENANCE,Night flow anomaly recorded.,24.1,101.0,0.998,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,3098.79,12.305,False,2994.289,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,True,10,19,2024-10-14,PostMonsoon,Zone_A,1,3,0,2024-10-14 19:00:00,-0.7299999999999995,-1568.21,True,0,0,0.5,True,111.6093,False,False,True,False,False,False,1,0.0,OUTAGE_START,Scheduled Maintenance,12.305,11.799,0.506,False,3360.81,High_Consumption,MDPE,595.0833333333334,True,True,5923.106,5.923106
R14633,MET-141,2024-10-16 04:00:30,4.98,2343.0,8.91,SCMH,C787,No,NORMAL,Odorant alarm triggered. Cleared.,17.3,101.325,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,30,True,False,False,Forward,2343.0,8.91,True,2324.446,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,True,10,4,2024-10-16,PostMonsoon,Zone_A,1,3,0,2024-10-16 04:00:00,-0.009999999999999787,-755.79,False,0,0,0.0,False,84.3879,False,True,False,True,False,True,1,1.0,,Pressure Drop,8.91,8.786,0.124,False,2370.1,High_Consumption,MDPE,33.00833333333333,True,False,4478.466,4.478466
R11475,MET-141,2024-10-22 13:00:00,4.71,2238.0,8.9,SCMH,C787,No,SHUTDOWN,Inspection done. No issues.,22.0,101.325,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,2238.0,8.9,False,2184.922,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,True,10,13,2024-10-22,PostMonsoon,Zone_A,1,3,0,2024-10-22 13:00:00,-0.27000000000000046,-105.0,False,0,0,0.0,False,80.6061,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,8.9,8.473,0.427,False,2331.58,High_Consumption,MDPE,152.99166666666667,True,True,4277.766,4.277766
R10495,MET-141,2024-10-26 23:00:00,4.71,4311.0,16.0,SCMH,C787,Unknown,MAINTENANCE,,16.9,101.325,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,4311.0,16.0,False,4282.76,False,False,False,False,True,100,True,False,Forward,True,DMA-C,False,True,10,23,2024-10-26,PostMonsoon,Zone_A,1,3,0,2024-10-26 23:00:00,0.0,2073.0,False,0,0,0.0,False,155.2695,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,16.0,15.524,0.476,False,4230.75,High_Consumption,MDPE,106.0,True,True,8240.152,8.240152
R14463,MET-141,2024-11-10 06:00:00,3.44,3395.0,13.61,SCMH,C787,No,NORMAL,Night flow anomaly recorded.,14.7,101.325,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,3395.0,13.61,True,3398.538,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,False,11,6,2024-11-10,PostMonsoon,Zone_A,1,3,0,2024-11-10 06:00:00,-1.27,-916.0,True,0,0,0.5,True,122.2779,False,True,False,False,False,False,1,1.0,,Pressure Drop,13.61,13.281,0.329,False,3496.62,High_Consumption,MDPE,343.0,True,False,6489.288,6.489288
R14448,MET-141,2024-12-04 19:00:00,3.44,4124.0,15.15,SCMH,C787,Unknown,MAINTENANCE,High consumption flagged for audit.,20.0,101.325,1.01,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,4165.24,15.302,False,4094.197,False,False,False,False,True,100,True,False,Forward,True,DMA-C,True,False,12,19,2024-12-04,Winter,Zone_A,1,0,0,2024-12-04 19:00:00,0.0,770.2399999999998,False,0,0,0.0,False,150.0196,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,15.302,14.981,0.321,False,4135.95,High_Consumption,MDPE,589.0,True,True,7961.54,7.96154
R13589,MET-141,2024-12-18 04:58:00,6.29,4039.0,14.85,SCMH,C787,No,NORMAL,,21.6,102.5,1.002,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,-120,True,False,False,Forward,4047.078,14.88,True,4002.337,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,True,12,4,2024-12-18,Winter,Zone_A,1,0,0,2024-12-18 04:00:00,2.85,-118.16199999999981,False,0,0,0.0,False,145.7638,False,True,False,True,False,True,0,1.0,OUTAGE_END,Unknown,14.88,14.832,0.048,False,3938.65,High_Consumption,MDPE,321.96666666666664,True,False,7735.685,7.735685
R13576,MET-141,2024-12-28 01:00:00,6.29,3971.0,15.08,SCMH,C787,No,NORMAL,"Leak near coords 13.0231,80.296. Reported.",22.2,101.325,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,3971.0,15.08,True,3874.196,False,False,False,False,True,100,True,False,Forward,True,DMA-C,False,True,12,1,2024-12-28,Winter,Zone_A,1,0,0,2024-12-28 01:00:00,0.0,-76.07799999999997,False,0,0,0.0,False,143.0237,False,True,False,True,False,True,0,0.0,,Unknown,15.08,14.833,0.247,False,3541.79,High_Consumption,MDPE,236.03333333333333,True,False,7590.268,7.590268
R12374,MET-141,2025-01-01 00:00:00,4.4,2618.0,15.08,SCMH,C787,No,NORMAL,Maintenance done by technician ID [TECH-ID REDACTED].,24.1,101.325,1.005,v1.1,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,2631.09,15.155,True,2550.542,False,False,True,False,True,100,True,False,Forward,False,DMA-C,True,True,1,0,2025-01-01,Winter,Zone_A,1,0,0,2025-01-01 00:00:00,-1.8899999999999997,-1339.9099999999999,True,0,0,0.5,True,94.7641,False,True,False,True,False,True,1,0.0,OUTAGE_START,Pressure Drop,15.155,14.762,0.393,False,3098.03,High_Consumption,MDPE,95.0,True,False,5029.131,5.029131
R13264,MET-141,2025-01-08 01:01:00,3.98,3030.0,12.15,SCMH,C787,Unknown,NORMAL,High consumption flagged for audit.,16.9,101.325,1.0,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,60,True,False,False,Forward,3030.0,12.15,True,3010.152,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,False,1,1,2025-01-08,Winter,Zone_A,1,0,0,2025-01-08 01:00:00,-0.4200000000000004,398.90999999999985,True,0,0,0.5,True,109.1316,False,True,False,True,False,True,1,1.0,,Pressure Drop,12.15,12.034,0.116,False,3128.5,High_Consumption,MDPE,169.01666666666668,True,False,5791.614,5.791614
R12914,MET-141,2025-02-04 14:05:00,3.28,3907.0,15.26,SCMH,C787,No,NORMAL,Maintenance done by technician ID [TECH-ID REDACTED].,16.4,101.325,1.0,v1.1,12.8988,80.0626,False,False,commercial,2024-01-20,False,300,True,False,False,Forward,3907.0,15.26,True,3888.109,False,False,False,False,True,100,True,False,Forward,False,DMA-C,False,False,2,14,2025-02-04,Winter,Zone_A,1,0,0,2025-02-04 14:00:00,-0.7000000000000002,877.0,True,0,0,0.5,True,140.7186,False,True,False,False,False,False,1,1.0,,Pressure Drop,15.26,15.222,0.038,False,3988.91,High_Consumption,MDPE,661.0666666666667,True,False,7467.936,7.467936
R14413,MET-141,2025-02-04 19:00:00,2.5,3801.0,15.02,SCMH,C787,Unknown,NORMAL,,26.0,101.325,1.005,v1.0,12.8988,80.0626,False,False,commercial,2024-01-20,False,0,True,False,False,Forward,3820.005,15.095,True,3679.54,False,False,False,False,True,100,True,False,Forward,False,DMA-C,True,False,2,19,2025-02-04,Winter,Zone_A,1,0,0,2025-02-04 19:00:00,-0.7799999999999998,-86.99499999999989,True,0,0,0.5,True,137.5853,False,True,False,False,False,False,1,1.0,,Pressure Drop,15.095,14.357,0.738,False,3602.91,High_Consumption,MDPE,4.916666666666667,True,False,7301.652,7.301652
R10222,MET-141,2025-02-13 01:10:00,2.5,2225.0,7.81,SCMH,C787,Unknown,MAINTENANCE,Inspection done. No issues.,18.2,102.5,1.005,v1.1,12.8988,80.0626,False,False,commercial,2024-01-20,False,600,True,False,False,Forward,2236.125,7.849,False,2237.211,False,False,False,False,True,100,True,False,Forward,True,DMA-C,True,False,2,1,2025-02-13,Winter,Zone_A,1,0,0,2025-02-13 01:00:00,0.0,-1583.88,False,0,0,0.0,False,80.5386,False,False,True,True,False,True,1,1.0,,Scheduled Maintenance,7.849,7.842,0.007,False,2031.0,High_Consumption,MDPE,198.16666666666666,True,True,4274.184,4.274184
