Reading_ID,Meter_ID,TS,Pressure,Flow,Energy,Unit,Customer_ID,Leak_Flag,Maintenance_Flag,Notes_Comments,Base_Temp_C,Base_Pressure_kPa,Cal_Coefficient,Cal_Version,Latitude,Longitude
R11221,MET-112,2025-11-17 12:00:00,5.7,1698.0,6.697,SCMH,C889,false,SHUTDOWN,Read manually. Meter OK.,14.7,102.5,1.002,v1.0,13.238,80.1295
R11469,MET-148,2025-11-17 22:00:00,4.72,199.0,0.76,SCMH,C723,no,MAINT,Inspection done. No issues.,14.3,102.5,1.005,v1.0,13.058,80.3522
R13798,MET-157,2025-11-17 23:00:00,3.77,838.0,2.99,SCMH,c817,no,,Inspection done. No issues.,20.9,100.0,0.998,v1.1,12.8854,80.3715
R10110,MET-109,2025-11-18 05:00:00,2.92,737.0,2.91,SCMH,C888,false,MAINT,Reverse flow detected briefly.,21.7,102.5,1.0,v1.1,13.0904,80.0798
R9798,MET-160,2025-11-18 14:00:00,5.95,437.0,1.7,SCMH,C796,N,,Pressure drop observed at peak hours.,23.7,101.325,1.0,v1.0,22.5002,80.2657
R15160,MET-153,2025-11-18 15:00:00,2.72,2551.0,9.37,SCMH,C854,n,,Odorant alarm triggered. Cleared.,21.4,102.5,1.002,v1.0,13.2258,80.4219
R13116,MET-115,2025-11-18 15:00:00,5.1,905.0,3.3,SCMH,C851,0,,Night flow anomaly recorded.,25.5,103.0,0.998,v1.1,12.9227,80.3327
R10594,MET-119,2025-11-18 17:00:00,63.7,351.0,1.39,SCMH,C723 ,FALSE,SHUTDOWN,Read manually. Meter OK.,19.1,100.0,1.0,v1.1,13.02,80.19
R13452,MET-116,2025-11-18 19:00:00,,270.0,0.98,SCMH,C808 ,No,,,15.5,101.0,0.998,v1.0,12.9234,80.3416
R13523,MET-135,2025-11-18 23:00:00,5.82,2774.0,9.74,SCMH,C771,false,,High consumption flagged for audit.,23.5,99.5,1.0,v1.1,80.3584,13.2363
R15089,MET-106,2025-11-19 00:00:00,4.04,541.0,,SCMH,C762,0,,Odorant alarm triggered. Cleared.,15.9,99.5,1.01,v1.0,12.9124,80.2671
R14863,MET-112,2025-11-19 08:00:00,2.74,3787.0,14.7,SCMH,C889,false,,Reverse flow detected briefly.,22.2,101.325,1.0,v1.0,13.238,80.1295
R11375,MET-131,2025-11-19 11:00:00,5.43,1180.0,4.21,SCMH,C807,FALSE,,Contact: +91-7087987-87987 for followup,24.9,101.325,0.99,v1.0,13.093,80.0978
R13368,MET-121,2025-11-19 13:00:00,4.85,796.0,3.14,SCMH,C759,FALSE,,Customer C825 complained about billing.,15.0,99.5,1.002,v1.1,13.0947,80.3952
R12859,MET-110,2025-11-19 17:00:00,3.38,1441.0,5.66,SCMH,C726,NO,,Read manually. Meter OK.,14.9,102.5,1.0,v1.0,13.1332,80.4448
R10832,MET-116,2025-11-19 21:00:00,4.74,1825.0,7.09,SCMH,c808,no,MAINT,,21.1,101.325,1.0,v1.2,12.9234,80.3416
R13636,MET-138,2025-11-19 23:00:00,4.34,571.0,-2.0,SCMH,C740,false,SHUTDOWN,Calibration check passed.,17.4,100.0,1.01,v1.0,12.8891,80.221
R10516,MET-146,2025-11-20 00:00:00,6.66,1347.0,4.97,SCMH,C786,no,,Contact: +91-7091224-91224 for followup,19.6,101.0,0.998,v1.0,80.1497,13.115
R10870,MET-155,2025-11-20 06:00:00,3.59,1230.0,4.58,SCMH,C711,NO,,Calibration check passed.,22.9,101.325,0.99,v1.1,13.0892,80.3034
R13823,MET-136,2025-11-20 06:00:00,4.5,1981.0,4.21,SCMH,C701,N,,Inspection done. No issues.,19.8,99.5,0.99,v1.0,13.1734,80.2475
R14573,MET-105,2025-11-20 09:00:00,3.8,699.0,2.44,SCMH,C770,N,SHUTDOWN,Email: user831@citygas.com flagged issue,19.8,101.325,0.99,v1.0,12.9124,80.1624
R13629,MET-101,2025-11-20 16:00:00,6.21,170.0,0.67,SCMH,C863,No,,Read manually. Meter OK.,19.1,101.325,1.01,v1.1,12.9998,80.2055
R9064,MET-130,2025-11-21 05:00:00,5.22,253.0,0.99,SCMH,C839,n,,Odorant alarm triggered. Cleared.,15.4,101.325,1.005,v1.0,12.8686,80.2389
R9223,MET-111,2025-11-21 06:00:00,6.32,1065.0,4.2,SCMH,c873,FALSE,,,19.2,103.0,0.995,v1.0,12.8582,80.3589
R9791,MET-119,2025-11-21 07:00:00,2.79,426.0,1.63,SCMH,C723 ,FALSE,,Reverse flow detected briefly.,16.8,101.325,1.005,v1.0,13.0228,80.1934
R13276,MET-138,2025-11-21 11:00:00,3.91,297.0,1.11,SCMH,C740,NO,,Odorant alarm triggered. Cleared.,16.6,102.5,1.005,v1.0,12.8891,80.221
R9631,MET-154,2025-11-21 14:00:00,4.5,163.0,0.65,SCMH,C767,FALSE,,High consumption flagged for audit.,14.4,101.325,1.0,v1.0,80.3732,13.2079
R12602,MET-117,2025-11-21 17:00:00,5.23,1483.0,5.86,SCMH,C708,nO,SHUTDOWN,Customer called at +91-9830907-30907,16.0,101.325,1.0,v1.1,12.9717,80.3585
R10414,MET-132,2025-11-21 21:00:00,5.48,293.0,1.08,SCMH,C756,False,,Maintenance done by technician ID T102.,15.0,101.0,1.002,v1.1,12.9182,80.3353
R14834,MET-103,2025-11-21 23:00:00,6.84,2413.0,8.79,SCMH,C706,1,,Customer C710 complained about billing.,25.0,101.325,1.0,v1.1,13.1428,80.3815
R11389,MET-155,2025-11-22 03:00:00,6.75,1438.0,5.18,SCMH,C711,no,,Read manually. Meter OK.,15.2,101.325,0.995,v1.1,13.0892,80.3034
R10378,MET-147,2025-11-22 04:00:00,,188.0,0.75,SCMH,C726,0,,Odorant alarm triggered. Cleared.,20.8,101.325,1.0,v1.1,12.9747,80.2142
R12515,MET-130,2025-11-22 11:00:00,6.68,1615.0,2.14,SCMH,C839,FALSE,MAINT,Customer called at +91-9888886-88886,19.5,103.0,0.995,v1.0,12.8686,80.2389
R12135,MET-137,2025-11-22 12:00:00,4.87,1337.0,4.83,SCMH,C894,n,,,16.0,101.325,1.005,v1.0,12.9718,80.2591
R15155,MET-159,2025-11-22 15:00:00,5.19,4795.0,17.99,SCMH,C731,False,,High consumption flagged for audit.,22.4,101.325,1.005,v1.0,12.8681,80.407
R11989,MET-132,2025-11-22 20:00:00,5.09,268.0,,SCMH,C756,N,,Customer C818 complained about billing.,15.1,99.5,0.998,v1.0,12.9182,80.3353
R11598,MET-132,2025-11-23 00:00:00,4.18,1064.0,4.16,SCMH,C756,N,,Night flow anomaly recorded.,23.1,101.325,0.99,v1.0,12.9182,80.3353
R9702,MET-149,2025-11-23 04:00:00,2.99,3538.0,13.78,SCMH,C797,false,,Calibration check passed.,19.8,99.5,1.0,v1.0,13.0687,80.1415
R11213,MET-153,2025-11-23 06:00:00,4.65,1337.0,4.74,SCMH,C854,false,MAINT,Night flow anomaly recorded.,21.9,102.5,1.0,v1.0,23.5583,80.4219
R13414,MET-148,2025-11-23 08:00:00,4.8,2437.0,9.59,SCMH,C723,false,,Odorant alarm triggered. Cleared.,24.1,101.325,0.99,v1.0,13.058,80.3522
R13967,MET-142,2025-11-23 09:00:00,5.4,,9.94,SCMH,C771,False,,High consumption flagged for audit.,19.8,102.5,0.99,v1.1,24.0872,80.3046
R13329,MET-110,2025-11-23 13:00:00,4.55,1356.0,4.77,SCMH,C726,FALSE,,High consumption flagged for audit.,17.5,99.5,1.01,v1.0,13.1332,80.4448
R9733,MET-122,2025-11-23 19:00:00,2.8,1183.0,4.72,SCMH,C829,n,,Maintenance done by technician ID T915.,14.9,99.5,1.01,v1.1,12.9058,80.2993
R12403,MET-150,2025-11-23 21:00:00,6.39,3185.0,4.47,SCMH,C724 ,n,,Email: user874@citygas.com flagged issue,15.2,101.325,1.0,v1.0,12.9239,80.0808
R9671,MET-118,2025-11-23 21:00:00,3.47,1725.0,6.071,SCMH,C707,0,,Read manually. Meter OK.,24.4,101.325,0.99,v1.1,13.0599,80.0796
R13179,MET-122,2025-11-24 00:00:00,6.8,1354.0,4.9,SCMH,C829,no,,Pressure drop observed at peak hours.,19.1,101.0,1.0,v1.1,12.9058,80.2993
R11601,MET-102,2025-11-24 00:00:00,5.43,2337.0,8.96,SCMH,C728,0,MAINT,Read manually. Meter OK.,23.2,100.0,1.01,v1.2,13.2303,80.1585
R13966,MET-145,2025-11-24 01:00:00,5.81,784.0,3.11,SCMH,C895,NO,,Reverse flow detected briefly.,21.3,100.0,1.0,v1.0,12.9535,
R13270,MET-127,2025-11-24 04:00:00,3.18,93.0,0.34,SCMH,C883,n,,"Leak near coords 13.2162,80.0807. Reported.",23.7,101.325,0.998,v1.1,12.9299,80.3418
R14675,MET-146,2025-11-24 04:00:00,4.72,1841.0,7.39,SCMH,C786,false,SHUTDOWN,Read manually. Meter OK.,21.3,103.0,1.002,v1.1,80.1497,13.115
R11550,MET-112,2025-11-24 09:00:00,3.24,4718.0,17.07,SCMH,C889,0,,Customer called at +91-9856881-56881,15.0,101.325,0.998,v1.1,13.238,80.1295
R14405,MET-111,2025-11-24 12:00:00,4.11,406.0,1.42,SCMH,C873,no,,Inspection done. No issues.,16.1,101.325,1.01,v1.2,12.8582,80.3589
R12386,MET-139,2025-11-24 17:00:00,5.04,136.0,0.53,SCMH,c878,No,SHUTDOWN,Night flow anomaly recorded.,21.2,101.325,1.0,v1.0,13.1237,
R13330,MET-149,2025-11-25 01:00:00,4.29,4227.0,16.82,SCMH,C797,y,,Calibration check passed.,14.9,99.5,0.995,v1.0,13.0687,80.1415
R9225,MET-157,2025-11-25 01:00:00,5.03,1390.0,5.34,SCMH,C817,False,MAINT,Email: user835@citygas.com flagged issue,18.2,101.325,1.0,v1.0,12.8854,80.3715
R14824,MET-134,2025-11-25 08:00:00,6.35,3747.0,13.31,SCMH,C850,false,MAINT,Night flow anomaly recorded.,21.9,103.0,0.998,v1.1,13.2296,80.2745
R11907,MET-145,2025-11-25 09:00:00,4.03,1904.0,7.43,SCMH,c895,FALSE,,Read manually. Meter OK.,24.3,101.0,0.998,v1.1,12.9535,80.413
R9792,MET-112,2025-11-25 14:00:00,4.17,416.0,1.65,SCMH,C889 ,NO,MAINT,Pressure drop observed at peak hours.,19.3,101.325,1.0,v1.0,13.238,80.1295
R13137,MET-136,2025-11-25 17:00:00,3.09,1277.0,4.5,SCMH,C701,FALSE,,Contact: +91-7091958-91958 for followup,18.2,101.325,1.0,v1.0,13.1734,80.2475
R11958,MET-144,2025-11-25 20:00:00,6.57,417.0,1.65,SCMH,C755,false,,High consumption flagged for audit.,20.4,100.0,1.0,v1.0,13.2137,80.2534
R11481,MET-131,2025-11-26 19:00:00,3.14,159.0,,SCMH,C807,y,MAINT,,21.5,101.0,1.005,v1.1,13.093,80.0978
R9533,MET-142,2025-11-26 23:00:00,3.51,4857.0,18.4,SCMH,C771,0,,,15.5,101.325,1.0,v1.1,13.0481,80.3046
R9858,MET-155,2025-11-27 03:00:00,3.15,189.0,0.71,SCMH,C711,No,,Odorant alarm triggered. Cleared.,26.0,101.325,1.002,v1.0,13.0892,80.3034
R11330,MET-135,2025-11-27 05:00:00,3.06,754.0,2.64,SCMH,C771,False,,Odorant alarm triggered. Cleared.,23.6,101.325,1.0,v1.1,13.2363,
R11549,MET-151,2025-11-27 05:00:00,3.45,,5.95,SCMH,C791,N,MAINT,Night flow anomaly recorded.,22.8,101.0,1.0,v1.1,13.2378,80.1659
R13159,MET-135,2025-11-27 09:00:00,4.16,2237.0,8.1,SCMH,C771,0,,Reverse flow detected briefly.,24.6,102.5,1.0,v1.1,13.2363,80.3584
R15151,MET-152,2025-11-27 09:00:00,5.95,1655.0,6.22,SCMH,C788,nO,,Night flow anomaly recorded.,16.8,101.325,0.995,v1.0,13.1601,80.1145
R12447,MET-149,2025-11-27 15:00:00,6.67,4371.0,17.38,SCMH,C797,0,,Odorant alarm triggered. Cleared.,25.9,103.0,0.998,v1.1,13.0687,80.1415
R10555,MET-130,2025-11-27 16:00:00,5.17,1625.0,2.59,SCMH,C839,NO,,Email: user990@citygas.com flagged issue,24.3,103.0,1.005,v1.1,12.8686,80.2389
R11166,MET-114,2025-11-27 17:00:00,6.59,3990.0,14.15,SCMH,C722,False,,Email: user922@citygas.com flagged issue,21.3,101.325,0.99,v1.0,80.3762,12.9349
R13241,MET-102,2025-11-27 20:00:00,5.26,886.0,3.14,SCMH,C728,nO,,Contact: +91-7086116-86116 for followup,21.2,103.0,1.0,v1.0,13.2303,80.1585
R11354,MET-129,2025-11-27 21:00:00,4.58,2967.0,11.67,SCMH,C879,1,SHUTDOWN,"Leak near coords 12.9669,80.3382. Reported.",17.8,102.5,1.0,v1.0,13.087,80.4049
R13036,MET-159,2025-11-27 21:00:00,3.72,678.0,2.37,SCMH,C731,No,,Inspection done. No issues.,16.3,101.325,0.995,v1.1,23.88,80.407
R10439,MET-116,2025-11-28 00:00:00,2.77,1926.0,7.14,SCMH,C808,0,,Customer called at +91-9899584-99584,25.1,101.325,0.99,v1.2,12.9234,80.3416
R13023,MET-124,2025-11-28 06:00:00,2.93,1200.0,2.54,SCMH,CID-706,No,,Calibration check passed.,24.1,103.0,1.0,v1.0,12.9965,80.0754
R10400,MET-107,2025-11-28 08:00:00,5.95,,6.73,SCMH,C757,FALSE,,Calibration check passed.,20.0,101.325,1.0,v1.0,12.8732,80.1064
R12288,MET-109,2025-11-28 11:00:00,5.96,483.0,1.69,SCMH,C888,YES,,Inspection done. No issues.,17.4,101.325,1.0,v1.0,13.0904,80.0798
R12923,MET-123,2025-11-28 14:00:00,4.18,1818.0,6.64,SCMH,C854,NO,,Reverse flow detected briefly.,20.2,100.0,1.0,v1.0,12.9669,80.1824
R13747,MET-154,2025-11-28 14:00:00,2.97,490.0,1.89,SCMH,C767,NO,,Contact: +91-7091811-91811 for followup,17.7,101.0,0.99,v1.0,13.21,80.37
R12932,MET-149,2025-11-28 14:00:00,-5.59,1497.0,5.56,SCMH,C797,NO,MAINT,Pressure drop observed at peak hours.,17.9,101.325,0.99,v1.1,13.0687,80.1415
R9267,MET-149,2025-11-28 20:00:00,3.76,1869.0,7.25,SCMH,C797,n,,Maintenance done by technician ID T684.,22.5,102.5,1.0,v1.1,13.0687,80.1415
R11207,MET-104,2025-11-28 20:00:00,4.09,95.0,0.35,SCMH,C889,0,MAINT,Customer called at +91-9851104-51104,19.2,102.5,1.0,v1.0,13.0895,80.1927
R13815,MET-101,2025-11-28 22:00:00,3.73,1090.0,4.17,SCMH,C863,No,MAINT,Maintenance done by technician ID T971.,17.2,102.5,1.005,v1.0,12.9998,80.2055
R14028,MET-102,2025-11-29 05:00:00,5.57,1865.0,6.69,SCMH,c728,false,,Odorant alarm triggered. Cleared.,23.3,101.0,1.0,v1.0,13.2303,80.1585
R11992,MET-119,2025-11-29 11:00:00,5.3,1918.0,7.64,SCMH,CID-723,true,,High consumption flagged for audit.,18.1,101.325,1.0,v1.1,13.0228,80.1934
R13149,MET-148,2025-11-29 11:00:00,5.51,4295.0,16.83,SCMH,C723,NO,,Night flow anomaly recorded.,16.9,101.325,1.0,v1.0,13.058,80.3522
R13474,MET-116,2025-11-29 13:00:00,4.34,1180.0,4.52,SCMH,C808,True,,Inspection done. No issues.,23.3,101.325,1.0,v1.1,12.9234,80.3416
R11999,MET-134,2025-11-29 16:00:00,3.58,4369.0,16.88,SCMH,C850,False,,Pressure drop observed at peak hours.,21.4,101.325,1.0,v1.1,13.2296,80.2745
R13646,MET-152,2025-11-30 02:00:00,4.77,372.0,1.35,SCMH,c788,nO,,Pressure drop observed at peak hours.,15.5,103.0,0.995,v1.0,13.1601,80.1145
R9070,MET-149,2025-11-30 12:00:00,3.01,3571.0,,SCMH,C797,nO,,Inspection done. No issues.,18.4,101.325,0.998,v1.1,13.0687,80.1415
R12301,MET-154,2025-11-30 17:00:00,6.55,557.0,2.04,SCMH,c767,0,SHUTDOWN,Pressure drop observed at peak hours.,14.2,101.0,1.0,v1.1,13.2079,80.3732
R14903,MET-149,2025-11-30 18:00:00,3.21,1425.0,5.1,SCMH,C797,n,,Reverse flow detected briefly.,15.6,101.325,1.01,v1.2,13.0687,80.1415
R9243,MET-155,2025-11-30 19:00:00,31.4,426.0,1.53,SCMH,C711,no,,Email: user983@citygas.com flagged issue,17.8,101.325,0.998,v1.1,13.0892,80.3034
R12407,MET-151,2025-12-01 04:00:00,4.01,1906.0,7.22,SCMH,C791 ,true,,Odorant alarm triggered. Cleared.,17.5,101.325,1.01,v1.0,13.2378,80.1659
R10838,MET-102,2025-12-01 06:00:00,5.79,2290.0,8.16,SCMH,C728,no,,High consumption flagged for audit.,15.3,101.0,0.995,v1.2,13.2303,80.1585
R13806,MET-106,2025-12-01 07:00:00,4.94,1271.0,5.08,SCMH,c762,FALSE,MAINT,Email: user141@citygas.com flagged issue,14.2,103.0,0.99,v1.0,12.9124,80.2671
R14179,MET-117,2025-12-01 10:00:00,4.63,1543.0,5.93,SCMH,C708,False,,"Leak near coords 13.185,80.3505. Reported.",15.2,103.0,0.99,v1.0,12.9717,80.3585
R14735,MET-147,2025-12-01 12:00:00,5.81,198.0,0.7,SCMH,C726,false,,Night flow anomaly recorded.,22.1,103.0,1.0,v1.1,12.9747,80.2142
R14334,MET-103,2025-12-01 16:00:00,4.21,2950.0,10.8,SCMH,C706,no,,Calibration check passed.,15.3,102.5,1.01,v1.1,13.1428,80.3815
R12197,MET-139,2025-12-01 18:00:00,5.41,1146.0,4.03,SCMH,C878,No,,,23.7,101.325,0.995,v1.0,13.12,80.06
R12631,MET-129,2025-12-01 20:00:00,2.51,2075.0,8.24,SCMH,C879,no,,Read manually. Meter OK.,20.3,101.325,1.0,v1.0,13.087,80.4049
R10386,MET-105,2025-12-01 22:00:00,59.8,1127.0,4.01,SCMH,C770 ,no,,Night flow anomaly recorded.,22.8,102.5,1.002,v1.0,12.9124,80.1624
R12511,MET-143,2025-12-02 02:00:00,6.93,,1.96,SCMH,C739,false,,Customer called at +91-9822114-22114,14.1,101.325,1.002,v1.0,23.1414,80.1757
R14784,MET-115,2025-12-02 12:00:00,4.0,,4.97,SCMH,C851,n,,Maintenance done by technician ID T890.,22.3,101.325,1.01,v1.1,12.9227,80.3327
R13166,MET-143,2025-12-02 15:00:00,3.05,383.0,1.504,SCMH,c739,N,,Maintenance done by technician ID T637.,18.6,102.5,0.998,v1.0,12.8638,80.1757
R12765,MET-102,2025-12-02 17:00:00,6.88,985.0,3.74,SCMH,C728,No,,Customer called at +91-9885398-85398,14.6,100.0,0.998,v1.0,13.2303,80.1585
R12150,MET-134,2025-12-02 18:00:00,3.42,1369.0,4.91,SCMH,C850 ,0,,,18.7,101.325,1.0,v1.0,80.2745,13.2296
R11272,MET-110,2025-12-02 23:00:00,5.96,532.0,2.12,SCMH,c726,false,,Read manually. Meter OK.,25.5,101.325,1.0,v1.0,13.1332,80.4448
R9994,MET-155,2025-12-03 03:00:00,4.87,763.0,2.82,SCMH,C711,False,,Contact: +91-7079017-79017 for followup,19.4,99.5,0.998,v1.0,13.0892,80.3034
R10173,MET-117,2025-12-03 06:00:00,2.62,2789.0,10.53,SCMH,C708,no,,Read manually. Meter OK.,25.3,101.325,1.0,v1.1,80.3585,12.9717
R15017,MET-140,2025-12-03 17:00:00,6.02,2942.0,10.79,SCMH,C808,False,,Night flow anomaly recorded.,16.0,100.0,1.0,v1.0,13.0261,80.0932
R9370,MET-104,2025-12-03 18:00:00,6.75,1431.0,-5.26,SCMH,C889,true,,Inspection done. No issues.,17.7,101.325,0.99,v1.1,13.0895,80.1927
R10191,MET-143,2025-12-03 19:00:00,6.13,1843.0,6.44,SCMH,C739,No,,Inspection done. No issues.,22.6,99.5,1.002,v1.0,12.8638,80.1757
R14875,MET-108,2025-12-03 23:00:00,3.12,518.0,1.97,SCMH,C735,N,,"Leak near coords 12.8626,80.3321. Reported.",22.7,101.325,1.005,v1.1,13.1965,80.3709
R10660,MET-135,2025-12-04 00:00:00,2.88,1614.0,6.41,SCMH,C771,N,,Maintenance done by technician ID T427.,23.9,99.5,1.005,v1.0,13.2363,80.3584
R10744,MET-145,2025-12-04 00:00:00,4.18,381.0,,SCMH,C895,FALSE,,Read manually. Meter OK.,19.4,100.0,0.995,v1.0,12.9535,80.413
R12418,MET-127,2025-12-04 02:00:00,5.36,2605.0,9.64,SCMH,C883,nO,,Calibration check passed.,16.5,102.5,1.0,v1.0,23.4917,80.3418
R10243,MET-154,2025-12-04 05:00:00,3.75,498.0,1.8,SCMH,C767,No,MAINT,Customer called at +91-9817623-17623,19.0,101.325,0.998,v1.0,13.2079,80.3732
R13190,MET-155,2025-12-04 07:00:00,,987.0,,SCMH,c711,N,MAINT,Odorant alarm triggered. Cleared.,17.2,101.325,1.0,v1.1,13.0892,80.3034
R11617,MET-144,2025-12-04 10:00:00,5.32,1212.0,4.86,SCMH,c755,false,,Contact: +91-7041324-41324 for followup,14.5,100.0,1.005,v1.0,13.2137,80.2534
R14485,MET-160,2025-12-04 11:00:00,6.16,1080.0,4.02,SCMH,C796,nO,,High consumption flagged for audit.,20.8,101.325,1.005,v1.0,12.9801,80.2657
R12526,MET-121,2025-12-04 16:00:00,4.91,109.0,0.41,SCMH,C759,NO,SHUTDOWN,Read manually. Meter OK.,16.9,101.325,1.0,v1.2,13.0947,80.3952
R11733,MET-110,2025-12-04 18:00:00,5.42,,2.17,SCMH,C726,n,,"Leak near coords 12.9349,80.1919. Reported.",19.0,101.325,1.005,v1.0,13.13,80.44
R14332,MET-125,2025-12-05 00:00:00,4.49,2288.0,8.44,SCMH,C843,false,,Night flow anomaly recorded.,24.5,101.325,1.005,v1.1,13.0324,80.1744
R10782,MET-159,2025-12-05 03:00:00,3.98,4700.0,18.22,SCMH,C731,nO,,Maintenance done by technician ID T462.,21.8,101.325,1.0,v1.0,12.8681,80.407
R12134,MET-160,2025-12-05 06:00:00,4.72,480.0,1.84,SCMH,C796,0,,High consumption flagged for audit.,21.0,103.0,1.0,v1.0,12.9801,80.2657
R11384,MET-150,2025-12-05 08:00:00,6.68,1784.0,6.64,SCMH,C724,false,,Odorant alarm triggered. Cleared.,21.6,101.325,1.01,v1.2,12.9239,80.0808
R12226,MET-125,2025-12-05 10:00:00,6.16,4123.0,14.83,SCMH,C843,FALSE,,,23.5,100.0,1.005,v1.0,13.0324,80.1744
R15000,MET-157,2025-12-05 14:00:00,3.63,104.0,0.36,SCMH,C817,N,,Pressure drop observed at peak hours.,14.3,101.325,1.0,v1.1,12.8854,80.3715
R12750,MET-109,2025-12-05 17:00:00,,587.0,2.33,SCMH,C888,FALSE,,Pressure drop observed at peak hours.,21.5,103.0,0.998,v1.0,13.0904,80.0798
R9923,MET-118,2025-12-06 04:00:00,6.1,1703.0,5.96,SCMH,C707,No,,Read manually. Meter OK.,18.5,101.0,1.0,v1.0,13.0599,80.0796
R12649,MET-136,2025-12-06 04:00:00,6.06,1395.0,5.54,SCMH,C701,FALSE,,Night flow anomaly recorded.,20.8,100.0,1.0,v1.0,13.1734,80.2475
R11709,MET-126,2025-12-06 05:00:00,2.98,4675.0,17.61,SCMH,C750,FALSE,,Pressure drop observed at peak hours.,24.1,101.325,1.0,v1.0,13.1641,80.1801
R9420,MET-117,2025-12-06 20:00:00,3.91,725.0,2.649,SCMH,c708,NO,SHUTDOWN,Calibration check passed.,22.3,101.325,1.01,v1.0,12.9717,80.3585
R10925,MET-144,2025-12-06 22:00:00,2.86,496.0,1.9,SCMH,C755,nO,,,18.9,101.325,1.005,v1.1,13.2137,80.2534
R11654,MET-131,2025-12-06 22:00:00,3.28,731.0,2.85,SCMH,C807,n,,"Leak near coords 12.8874,80.1112. Reported.",16.4,101.325,1.0,v1.0,13.093,
R10627,MET-133,2025-12-06 23:00:00,4.32,2617.0,9.85,SCMH,C814,False,SHUTDOWN,Customer called at +91-9872954-72954,23.1,99.5,1.002,v1.1,12.876,80.3543
R13340,MET-110,2025-12-07 02:00:00,3.61,1753.0,6.91,SCMH,C726,NO,SHUTDOWN,Contact: +91-7071231-71231 for followup,23.8,101.325,0.99,v1.2,80.4448,13.1332
R10642,MET-116,2025-12-07 08:00:00,6.01,,,SCMH,C808,FALSE,,Reverse flow detected briefly.,15.5,99.5,1.01,v1.1,12.9234,80.3416
R12755,MET-152,2025-12-07 11:00:00,,1638.0,6.51,SCMH,C788,NO,,Odorant alarm triggered. Cleared.,14.7,102.5,1.0,v1.0,13.1601,80.1145
R13496,MET-147,2025-12-07 14:00:00,,707.0,2.59,SCMH,C726,No,,Odorant alarm triggered. Cleared.,21.7,101.325,1.002,v1.1,12.9747,80.2142
R14341,MET-147,2025-12-07 15:00:00,2.58,,9.55,SCMH,C726,false,,Email: user365@citygas.com flagged issue,23.7,101.325,1.01,v1.0,12.9747,80.2142
R12876,MET-129,2025-12-07 17:00:00,3.27,1258.0,4.63,SCMH,C879,false,MAINT,Contact: +91-7091196-91196 for followup,25.9,101.325,0.995,v1.0,13.087,80.4049
R12265,MET-105,2025-12-07 20:00:00,5.79,685.0,2.54,SCMH,C770,No,,Night flow anomaly recorded.,23.4,102.5,1.002,v1.0,12.9124,80.1624
R9640,MET-155,2025-12-07 21:00:00,6.69,1074.0,,SCMH,C711,n,MAINT,Maintenance done by technician ID T904.,17.0,101.325,1.0,v1.0,13.09,80.3
R12667,MET-102,2025-12-07 23:00:00,6.66,1266.0,5.06,SCMH,C728,nO,,,15.2,101.325,1.01,v1.1,80.1585,13.2303
R9024,MET-145,2025-12-08 04:00:00,4.59,1191.0,4.31,SCMH,C895,FALSE,,Odorant alarm triggered. Cleared.,25.9,102.5,1.002,v1.0,12.9535,80.413
R9933,MET-104,2025-12-08 04:00:00,3.31,1843.0,6.65,SCMH,CID-889,N,MAINT,Pressure drop observed at peak hours.,19.9,99.5,1.0,v1.0,13.0895,80.1927
R12039,MET-126,2025-12-08 05:00:00,0.0,2305.0,8.39,SCMH,C750,nO,SHUTDOWN,Night flow anomaly recorded.,18.8,99.5,0.995,v1.1,13.1641,80.1801
R11805,MET-101,2025-12-08 09:00:00,2.97,166.0,0.62,SCMH,C863,Y,,Maintenance done by technician ID T392.,15.3,101.325,1.002,v1.0,12.9998,80.2055
R14791,MET-139,2025-12-08 09:00:00,6.25,1239.0,4.66,SCMH,C878,N,SHUTDOWN,,16.8,103.0,0.99,v1.1,13.1237,80.0602
R9260,MET-113,2025-12-08 10:00:00,3.79,187.0,0.73,SCMH,C839,no,MAINT,Read manually. Meter OK.,15.4,101.0,1.0,v1.2,13.183,80.0522
R13606,MET-111,2025-12-08 12:00:00,-6.53,915.0,3.4,SCMH,C873,False,,Pressure drop observed at peak hours.,20.5,99.5,0.995,v1.0,12.8582,80.3589
R12049,MET-144,2025-12-08 16:00:00,5.27,738.0,2.77,SCMH,C755,false,,Maintenance done by technician ID T279.,15.4,101.325,1.002,v1.1,13.2137,80.2534
R10961,MET-113,2025-12-08 17:00:00,3.38,1016.0,4.0,SCMH,C839,Yes,,,24.0,101.325,1.005,v1.0,13.183,80.0522
R10795,MET-145,2025-12-08 23:00:00,6.24,1580.0,6.13,SCMH,C895,NO,,Reverse flow detected briefly.,15.6,101.0,1.0,v1.1,80.413,12.9535
R10152,MET-155,2025-12-09 00:00:00,4.06,,,SCMH,C711,False,MAINT,Odorant alarm triggered. Cleared.,21.4,100.0,0.998,v1.0,13.0892,80.3034
R12056,MET-152,2025-12-09 02:00:00,6.26,1938.0,7.68,SCMH,C788,0,,Customer called at +91-9830570-30570,22.4,101.0,0.99,v1.0,13.1601,80.1145
R12224,MET-118,2025-12-09 09:00:00,2.73,2998.0,11.66,SCMH,C707,FALSE,MAINT,Read manually. Meter OK.,21.5,101.325,1.01,v1.0,13.0599,
